client_ID,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,gender,marital_status,education_level,country,state,city,city_latitude,city_longitude,employment_type,loan_term_months,loan_to_income_ratio,other_debt,debt_to_income_ratio,open_accounts,credit_utilization_ratio,past_delinquencies,dti_group,loan_income_group,income_group,loan_amount_group,risk_segment
CUST_00090,22,70000,RENT,4.0,EDUCATION,C,27500,13.06,1,0.39,Y,3,Female,Single,Bachelor,Canada,Quebec,Montreal,45.5017,-73.5673,Unemployed,60,0.392857142857143,7489.14619566408,0.499844945652344,11,0.188640934195665,0,High DTI,30-40%,High Income,Very Large Loan,High Risk
CUST_00091,22,240000,OWN,6.0,PERSONAL,B,25000,10.99,0,0.1,N,2,Female,Married,Bachelor,USA,New York,New York City,40.7128,-74.006,Unemployed,60,0.104166666666667,48599.4353506217,0.306664313960924,11,0.527902152576446,0,Medium DTI,<10%,Very High Income,Very Large Loan,Medium Risk
CUST_00092,26,73200,RENT,5.0,VENTURE,D,27050,15.62,1,0.37,Y,2,Female,Divorced,High School,UK,Scotland,Edinburgh,55.9533,-3.1883,Full-time,24,0.369535519125683,7989.88574604831,0.478686963743829,9,0.855355729099705,1,High DTI,30-40%,High Income,Very Large Loan,High Risk
CUST_00093,24,83000,RENT,5.0,PERSONAL,C,27000,13.49,1,0.33,Y,2,Female,Married,High School,Canada,Quebec,Quebec City,46.8139,-71.208,Full-time,36,0.325301204819277,11528.9609979194,0.464204349372523,13,0.220760740721264,0,High DTI,30-40%,High Income,Very Large Loan,High Risk
CUST_00094,24,73399,RENT,0.0,VENTURE,D,27000,15.31,1,0.37,N,3,Female,Single,High School,UK,Scotland,Glasgow,55.8642,-4.2518,Full-time,36,0.367852423057535,18180.56447531,0.615547411753702,1,0.69382207984165,0,Very High DTI,30-40%,High Income,Very Large Loan,High Risk
CUST_00095,23,62500,RENT,7.0,MEDICAL,B,26000,11.71,1,0.42,N,2,Male,Married,High School,USA,Texas,Houston,29.7604,-95.3698,Self-employed,60,0.416,17684.9795430462,0.698959672688739,3,0.841183515596966,2,Very High DTI,>=40%,High Income,Very Large Loan,High Risk
CUST_00096,23,120000,RENT,1.0,EDUCATION,B,25600,12.69,0,0.21,N,3,Male,Single,Bachelor,USA,New York,New York City,40.7128,-74.006,Full-time,36,0.213333333333333,16313.4348386873,0.349278623655727,3,0.591217670072341,0,Medium DTI,20-30%,Very High Income,Very Large Loan,Medium Risk
CUST_00097,24,12360,OWN,2.0,MEDICAL,C,1600,13.57,0,0.13,N,3,Male,Single,Bachelor,UK,England,London,51.5074,-0.1278,Full-time,60,0.129449838187702,923.472888432818,0.204164473174176,10,0.665841499923971,0,Medium DTI,10-20%,Low Income,Small Loan,Medium Risk
CUST_00098,22,60000,RENT,0.0,VENTURE,B,25475,10.99,1,0.42,N,3,Female,Single,High School,UK,England,Manchester,53.4808,-2.2426,Full-time,24,0.424583333333333,4281.54463541306,0.495942410590218,10,0.622104950789043,1,High DTI,>=40%,Medium Income,Very Large Loan,High Risk
CUST_00099,25,234000,MORTGAGE,3.0,MEDICAL,C,20000,14.27,0,0.09,Y,4,Male,Widowed,Master,Canada,Ontario,Ottawa,45.4215,-75.6972,Full-time,60,0.0854700854700854,21441.5321861706,0.177100564898165,6,0.274747670174189,0,Low DTI,<10%,Very High Income,Large Loan,High Risk
CUST_00100,24,234000,OWN,8.0,HOMEIMPROVEMENT,B,20000,8.88,0,0.09,N,4,Male,Single,PhD,Canada,Ontario,Toronto,43.6532,-79.3832,Part-time,60,0.0854700854700854,56080.3338743464,0.325129631941651,6,0.468948258404685,0,Medium DTI,<10%,Very High Income,Large Loan,Medium Risk
CUST_00101,26,234000,MORTGAGE,10.0,HOMEIMPROVEMENT,B,21600,12.18,0,0.09,N,3,Female,Widowed,Master,Canada,Ontario,Toronto,43.6532,-79.3832,Unemployed,60,0.0923076923076923,69031.6769640454,0.387314858820707,15,0.332656442492399,0,Medium DTI,<10%,Very High Income,Very Large Loan,Medium Risk
CUST_00102,25,221004,MORTGAGE,6.0,DEBTCONSOLIDATION,D,11900,14.42,1,0.05,Y,3,Male,Single,High School,USA,California,San Francisco,37.7749,-122.4194,Full-time,12,0.0538451792727733,62965.5013747956,0.338751793518649,7,0.768184863825634,3,Medium DTI,<10%,Very High Income,Large Loan,High Risk
CUST_00103,26,232500,MORTGAGE,0.0,MEDICAL,C,25000,14.17,0,0.11,Y,2,Female,Married,High School,USA,New York,New York City,40.7128,-74.006,Full-time,24,0.10752688172043,68888.5533151567,0.403821734688846,13,0.0905189047018522,2,High DTI,10-20%,Very High Income,Very Large Loan,High Risk
CUST_00104,25,230000,MORTGAGE,5.0,MEDICAL,C,35000,13.99,0,0.15,N,4,Male,Married,Master,USA,New York,New York City,40.7128,-74.006,Full-time,60,0.152173913043478,18829.7514452325,0.234042397587967,7,0.207478604561645,1,Medium DTI,10-20%,Very High Income,Very Large Loan,Medium Risk
CUST_00105,23,83000,RENT,7.0,EDUCATION,B,25300,10.99,1,0.3,N,3,Male,Married,Bachelor,Canada,BC,Vancouver,49.2827,-123.1207,Full-time,36,0.304819277108434,11290.7669674372,0.440852614065509,6,0.703987809014293,0,High DTI,20-30%,High Income,Very Large Loan,High Risk
CUST_00106,22,12600,MORTGAGE,4.0,PERSONAL,A,2000,5.42,1,0.16,N,4,Male,Single,High School,Canada,BC,Victoria,48.4284,-123.3656,Full-time,60,0.158730158730159,674.849775936445,0.212289664756861,10,0.666095291825956,0,Medium DTI,10-20%,Low Income,Small Loan,Low Risk
CUST_00107,25,12600,OWN,3.0,PERSONAL,C,1750,13.61,0,0.14,N,3,Male,Divorced,High School,UK,Wales,Swansea,51.6214,-3.9436,Self-employed,36,0.138888888888889,1508.97954488062,0.25864917022862,8,0.148197682445197,1,Medium DTI,10-20%,Low Income,Small Loan,Medium Risk
CUST_00108,21,42500,RENT,3.0,EDUCATION,C,25000,12.73,1,0.59,Y,3,Male,Single,Master,USA,Texas,Dallas,32.7767,-96.797,Part-time,60,0.588235294117647,9043.66095533383,0.80102731659609,14,0.690983290096848,1,Very High DTI,>=40%,Medium Income,Very Large Loan,High Risk
CUST_00109,24,41000,RENT,2.0,HOMEIMPROVEMENT,D,25000,15.31,1,0.61,N,3,Male,Single,High School,Canada,Ontario,Toronto,43.6532,-79.3832,Part-time,36,0.609756097560976,4384.2438155831,0.716688873550807,14,0.23998388543595,0,Very High DTI,>=40%,Medium Income,Very Large Loan,High Risk
CUST_00110,25,12816,OWN,0.0,DEBTCONSOLIDATION,C,3000,12.87,1,0.23,Y,4,Female,Widowed,Bachelor,Canada,Quebec,Montreal,45.5017,-73.5673,Full-time,36,0.234082397003745,818.882350199904,0.29797771147003,3,0.144108475708107,0,Medium DTI,20-30%,Low Income,Small Loan,High Risk
CUST_00111,24,12960,MORTGAGE,1.0,HOMEIMPROVEMENT,B,3650,9.91,1,0.28,N,3,Male,Married,Master,Canada,BC,Victoria,48.4284,-123.3656,Full-time,36,0.281635802469136,830.36653883816,0.345707294663438,13,0.296739475375722,0,Medium DTI,20-30%,Low Income,Small Loan,Medium Risk
CUST_00112,26,226000,MORTGAGE,4.0,HOMEIMPROVEMENT,B,20000,11.49,0,0.09,N,4,Female,Married,Master,UK,Scotland,Glasgow,55.8642,-4.2518,Full-time,60,0.0884955752212389,64040.3899927415,0.371860132711246,4,0.789688292575037,1,Medium DTI,<10%,Very High Income,Large Loan,Medium Risk
CUST_00113,25,225000,MORTGAGE,0.0,HOMEIMPROVEMENT,E,30000,19.91,0,0.13,Y,2,Female,Widowed,Bachelor,Canada,BC,Victoria,48.4284,-123.3656,Full-time,36,0.133333333333333,22267.6313763868,0.232300583895053,12,0.225898513935425,0,Medium DTI,10-20%,Very High Income,Very Large Loan,High Risk
CUST_00114,26,213000,MORTGAGE,6.0,EDUCATION,B,35000,10.65,1,0.16,N,2,Male,Widowed,Master,Canada,Ontario,Ottawa,45.4215,-75.6972,Full-time,36,0.164319248826291,55799.2301978811,0.426287465717752,2,0.392540880671785,0,High DTI,10-20%,Very High Income,Very Large Loan,Medium Risk
CUST_00115,24,225000,RENT,0.0,MEDICAL,B,6000,10.99,0,0.03,N,4,Male,Married,High School,Canada,Ontario,Toronto,43.6532,-79.3832,Full-time,36,0.0266666666666666,63994.9188245905,0.311088528109291,15,0.467671075654622,0,Medium DTI,<10%,Very High Income,Medium Loan,Medium Risk
CUST_00116,24,12960,MORTGAGE,0.0,DEBTCONSOLIDATION,B,4500,11.83,1,0.35,N,4,Female,Widowed,High School,UK,Scotland,Glasgow,55.8642,-4.2518,Full-time,36,0.347222222222222,2172.27023873221,0.514835666568843,6,0.656925337869191,0,High DTI,30-40%,Low Income,Small Loan,High Risk
CUST_00117,23,12996,OWN,0.0,DEBTCONSOLIDATION,C,2400,13.49,1,0.18,Y,2,Female,Single,High School,Canada,Ontario,Toronto,43.6532,-79.3832,Part-time,24,0.184672206832872,1613.95423993363,0.30886074483946,5,0.685878230773112,0,Medium DTI,10-20%,Low Income,Small Loan,High Risk
CUST_00118,22,42000,RENT,6.0,MEDICAL,D,25000,14.59,1,0.6,Y,2,Female,Single,Bachelor,UK,Scotland,Glasgow,55.8642,-4.2518,Part-time,60,0.595238095238095,2764.93789828073,0.661069949959065,13,0.74026168981328,1,Very High DTI,>=40%,Medium Income,Very Large Loan,High Risk
CUST_00119,26,48000,RENT,2.0,EDUCATION,B,25000,9.64,1,0.52,N,4,Male,Single,High School,UK,Wales,Cardiff,51.4816,-3.1791,Part-time,60,0.520833333333333,13578.5428988309,0.803719643725644,12,0.721206168989934,0,Very High DTI,>=40%,Medium Income,Very Large Loan,High Risk
CUST_00120,25,12996,OWN,1.0,MEDICAL,D,3600,14.59,1,0.28,N,3,Female,Single,PhD,UK,Scotland,Edinburgh,55.9533,-3.1883,Full-time,12,0.277008310249307,2519.46364294718,0.470872856490242,9,0.787041593094903,0,High DTI,20-30%,Low Income,Small Loan,High Risk
CUST_00121,22,12996,OWN,1.0,EDUCATION,B,4750,10.99,1,0.37,N,3,Female,Single,Bachelor,USA,California,San Francisco,37.7749,-122.4194,Part-time,24,0.365497076023392,3850.10234690206,0.661749949746234,3,0.356354204955438,0,Very High DTI,30-40%,Low Income,Small Loan,High Risk
CUST_00122,25,42360,RENT,1.0,EDUCATION,E,25000,16.35,1,0.59,Y,3,Female,Single,High School,USA,New York,New York City,40.7128,-74.006,Self-employed,36,0.590179414542021,3002.05012944972,0.661049342054998,3,0.38131611880803,0,Very High DTI,>=40%,Medium Income,Very Large Loan,High Risk
CUST_00123,21,49000,RENT,4.0,EDUCATION,B,25000,10.99,1,0.51,N,2,Female,Married,High School,USA,New York,Buffalo,42.8864,-78.8784,Full-time,36,0.510204081632653,8453.3005289702,0.682720418958575,5,0.53662365517583,1,Very High DTI,>=40%,Medium Income,Very Large Loan,High Risk
CUST_00124,25,225000,MORTGAGE,0.0,VENTURE,F,25000,18.67,0,0.11,N,2,Female,Married,High School,Canada,BC,Vancouver,49.2827,-123.1207,Full-time,36,0.111111111111111,39976.2524411716,0.288783344182985,8,0.704361962612839,1,Medium DTI,10-20%,Very High Income,Very Large Loan,High Risk
CUST_00125,26,225000,RENT,1.0,EDUCATION,A,3000,9.32,0,0.01,N,4,Male,Single,Bachelor,USA,New York,Buffalo,42.8864,-78.8784,Full-time,60,0.0133333333333333,41642.3633403732,0.198410503734992,12,0.447170144481611,0,Low DTI,<10%,Very High Income,Small Loan,Low Risk
CUST_00126,23,225000,RENT,8.0,DEBTCONSOLIDATION,A,7500,8.63,0,0.03,N,2,Male,Married,High School,UK,England,Manchester,53.4808,-2.2426,Full-time,60,0.0333333333333333,57144.6943340859,0.287309752595937,15,0.786615250536081,0,Medium DTI,<10%,Very High Income,Medium Loan,Low Risk
CUST_00127,26,225000,MORTGAGE,2.0,VENTURE,B,25000,10.08,0,0.11,N,2,Female,Single,High School,USA,New York,Buffalo,42.8864,-78.8784,Full-time,60,0.111111111111111,30663.7621944797,0.247394498642132,6,0.155492525975787,0,Medium DTI,10-20%,Very High Income,Very Large Loan,Low Risk
CUST_00128,22,49464,RENT,5.0,PERSONAL,B,25000,11.83,1,0.51,N,3,Male,Married,High School,USA,California,San Francisco,37.7749,-122.4194,Full-time,36,0.505418081837296,12506.3704767195,0.758255912920903,9,0.264130063529419,0,Very High DTI,>=40%,Medium Income,Very Large Loan,High Risk
CUST_00129,23,50000,RENT,1.0,DEBTCONSOLIDATION,A,25000,7.9,1,0.5,N,3,Male,Widowed,High School,Canada,BC,Vancouver,49.2827,-123.1207,Full-time,36,0.5,13702.9891334471,0.774059782668941,9,0.494490178205289,0,Very High DTI,>=40%,Medium Income,Very Large Loan,High Risk
CUST_00130,25,50000,RENT,4.0,HOMEIMPROVEMENT,A,25000,5.99,1,0.5,N,2,Female,Single,Master,Canada,BC,Victoria,48.4284,-123.3656,Part-time,24,0.5,10372.1017356183,0.707442034712365,5,0.0772041279527448,0,Very High DTI,>=40%,Medium Income,Very Large Loan,High Risk
CUST_00131,24,44000,RENT,2.0,DEBTCONSOLIDATION,D,25000,15.33,1,0.57,N,2,Female,Married,High School,UK,Scotland,Glasgow,55.8642,-4.2518,Part-time,60,0.568181818181818,10717.5442155055,0.811762368534216,5,0.94099918342093,1,Very High DTI,>=40%,Medium Income,Very Large Loan,High Risk
CUST_00132,23,50000,RENT,1.0,VENTURE,B,25000,11.83,1,0.5,N,4,Female,Married,High School,UK,Wales,Cardiff,51.4816,-3.1791,Self-employed,36,0.5,7221.99112237619,0.644439822447524,6,0.698263808246654,0,Very High DTI,>=40%,Medium Income,Very Large Loan,High Risk
CUST_00133,22,50004,RENT,0.0,VENTURE,B,25000,10.36,1,0.5,N,2,Male,Married,High School,UK,Wales,Cardiff,51.4816,-3.1791,Unemployed,12,0.499960003199744,10415.4274661859,0.708251889172585,2,0.333686250288796,0,Very High DTI,>=40%,Medium Income,Very Large Loan,High Risk
CUST_00134,22,50004,RENT,3.0,VENTURE,C,25000,12.23,1,0.5,N,3,Male,Single,Bachelor,UK,Wales,Swansea,51.6214,-3.9436,Full-time,60,0.499960003199744,14545.6359480918,0.790849451005754,5,0.51540772253269,1,Very High DTI,>=40%,Medium Income,Very Large Loan,High Risk
CUST_00135,22,52000,RENT,2.0,EDUCATION,B,25000,11.11,1,0.48,N,4,Male,Married,Bachelor,USA,Texas,Houston,29.7604,-95.3698,Full-time,60,0.480769230769231,12994.6348527325,0.730666054860241,2,0.93821910621808,0,Very High DTI,>=40%,Medium Income,Very Large Loan,High Risk
CUST_00136,23,13200,OWN,3.0,DEBTCONSOLIDATION,A,4950,7.9,1,0.38,N,4,Male,Single,High School,Canada,Quebec,Quebec City,46.8139,-71.208,Full-time,24,0.375,854.433121209324,0.439729781909797,4,0.666193154952346,0,High DTI,30-40%,Low Income,Small Loan,High Risk
CUST_00137,24,220000,MORTGAGE,1.0,EDUCATION,B,25000,11.58,0,0.11,N,2,Male,Single,Bachelor,USA,New York,Buffalo,42.8864,-78.8784,Full-time,24,0.113636363636364,62139.7438704025,0.396089744865466,4,0.649844264491266,1,Medium DTI,10-20%,Very High Income,Very Large Loan,Medium Risk
CUST_00138,23,216000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,21000,8.9,0,0.1,N,3,Male,Married,Bachelor,USA,New York,New York City,40.7128,-74.006,Self-employed,36,0.0972222222222222,60618.9384723402,0.377865455890464,5,0.901319661334672,0,Medium DTI,<10%,Very High Income,Very Large Loan,Medium Risk
CUST_00139,25,216000,MORTGAGE,2.0,EDUCATION,D,25000,16.07,0,0.12,N,3,Female,Widowed,Bachelor,Canada,BC,Victoria,48.4284,-123.3656,Full-time,36,0.115740740740741,50597.5757521288,0.349988776630226,5,0.909020228896855,0,Medium DTI,10-20%,Very High Income,Very Large Loan,High Risk
CUST_00140,26,216000,MORTGAGE,10.0,EDUCATION,C,20000,14.22,0,0.09,Y,2,Female,Single,High School,UK,Scotland,Edinburgh,55.9533,-3.1883,Full-time,60,0.0925925925925925,63360.451029379,0.385928014024903,6,0.483109456051877,0,Medium DTI,<10%,Very High Income,Large Loan,High Risk
CUST_00141,23,215000,MORTGAGE,7.0,MEDICAL,C,35000,14.79,0,0.16,Y,3,Male,Single,Master,UK,England,London,51.5074,-0.1278,Part-time,36,0.162790697674419,28477.6256609428,0.295244770516013,7,0.731330762522237,0,Medium DTI,10-20%,Very High Income,Very Large Loan,High Risk
CUST_00142,26,215000,MORTGAGE,11.0,EDUCATION,A,12000,7.88,0,0.06,N,2,Male,Single,Master,UK,England,London,51.5074,-0.1278,Unemployed,60,0.055813953488372,24621.3431451076,0.170331828581896,3,0.0729362672687552,0,Low DTI,<10%,Very High Income,Large Loan,Low Risk
CUST_00143,23,52000,RENT,1.0,PERSONAL,C,25000,13.22,1,0.48,N,2,Male,Single,Bachelor,UK,England,London,51.5074,-0.1278,Self-employed,12,0.480769230769231,8493.0019409222,0.644096191171581,4,0.305509201064516,0,Very High DTI,>=40%,Medium Income,Very Large Loan,High Risk
CUST_00144,26,46000,RENT,2.0,DEBTCONSOLIDATION,D,25000,11.86,1,0.54,N,4,Female,Single,Master,Canada,BC,Victoria,48.4284,-123.3656,Full-time,24,0.543478260869565,3662.52524822093,0.623098374961324,9,0.758282663013797,0,Very High DTI,>=40%,Medium Income,Very Large Loan,High Risk
CUST_00145,22,53000,RENT,5.0,EDUCATION,C,25000,13.43,1,0.47,Y,4,Female,Single,High School,UK,England,London,51.5074,-0.1278,Full-time,36,0.471698113207547,4216.90733890569,0.551262402620862,7,0.259117595198238,1,High DTI,>=40%,Medium Income,Very Large Loan,High Risk
CUST_00146,26,47000,RENT,0.0,HOMEIMPROVEMENT,D,25000,15.28,1,0.53,Y,2,Male,Married,Master,Canada,BC,Vancouver,49.2827,-123.1207,Full-time,36,0.531914893617021,10256.8800114341,0.750146383222002,9,0.634900409415775,1,Very High DTI,>=40%,Medium Income,Very Large Loan,High Risk
CUST_00147,23,47000,RENT,1.0,VENTURE,E,25000,17.93,1,0.53,N,2,Male,Single,Bachelor,Canada,Ontario,Toronto,43.6532,-79.3832,Full-time,12,0.531914893617021,6116.17786840203,0.662046337625575,1,0.137040315956437,0,Very High DTI,>=40%,Medium Income,Very Large Loan,High Risk
CUST_00148,23,13200,MORTGAGE,2.0,EDUCATION,B,1400,9.25,0,0.11,N,4,Female,Married,PhD,UK,Wales,Swansea,51.6214,-3.9436,Full-time,36,0.106060606060606,2468.41337282143,0.293061619153139,7,0.284279902413989,0,Medium DTI,10-20%,Low Income,Small Loan,Low Risk
CUST_00149,21,13200,OWN,0.0,VENTURE,C,4500,12.98,1,0.34,N,4,Female,Married,Bachelor,Canada,Ontario,Ottawa,45.4215,-75.6972,Full-time,60,0.340909090909091,3342.39968890512,0.594121188553418,6,0.264135874310032,0,High DTI,30-40%,Low Income,Small Loan,High Risk
CUST_00150,22,210000,MORTGAGE,6.0,VENTURE,B,16000,10.62,0,0.08,N,4,Male,Married,High School,UK,Scotland,Glasgow,55.8642,-4.2518,Full-time,24,0.0761904761904762,24550.5087988662,0.193097660946982,10,0.136878315866843,0,Low DTI,<10%,Very High Income,Large Loan,Low Risk
CUST_00151,26,210000,OWN,10.0,PERSONAL,B,22000,11.83,0,0.1,N,4,Male,Single,Master,Canada,Quebec,Montreal,45.5017,-73.5673,Full-time,36,0.104761904761905,12726.3152756318,0.165363406074437,13,0.571206223928034,2,Low DTI,<10%,Very High Income,Very Large Loan,Low Risk
CUST_00152,26,48000,RENT,5.0,VENTURE,F,25000,18.43,1,0.52,N,2,Male,Single,Master,Canada,Ontario,Toronto,43.6532,-79.3832,Part-time,24,0.520833333333333,10886.289308751,0.747631027265645,3,0.428099724793634,0,Very High DTI,>=40%,Medium Income,Very Large Loan,High Risk
CUST_00153,22,54996,RENT,6.0,EDUCATION,B,25000,10.99,1,0.45,N,4,Male,Married,High School,Canada,Ontario,Ottawa,45.4215,-75.6972,Part-time,36,0.454578514801076,9385.0879080952,0.625228887702655,2,0.697555544888837,1,Very High DTI,>=40%,Medium Income,Very Large Loan,High Risk
CUST_00154,24,55000,RENT,4.0,HOMEIMPROVEMENT,D,25000,15.31,1,0.45,Y,4,Male,Single,High School,UK,Scotland,Edinburgh,55.9533,-3.1883,Part-time,60,0.454545454545454,14416.2104861233,0.716658372474969,8,0.307870991298163,1,Very High DTI,>=40%,Medium Income,Very Large Loan,High Risk
CUST_00155,23,55000,RENT,4.0,EDUCATION,B,25000,11.36,1,0.45,N,3,Male,Married,Master,USA,New York,New York City,40.7128,-74.006,Full-time,60,0.454545454545454,12989.3992295152,0.690716349627549,4,0.9047077167028,0,Very High DTI,>=40%,Medium Income,Very Large Loan,High Risk
CUST_00156,23,55000,RENT,4.0,EDUCATION,D,25000,15.65,1,0.45,Y,3,Female,Single,High School,Canada,Quebec,Quebec City,46.8139,-71.208,Unemployed,60,0.454545454545454,4198.734338843,0.530886078888055,9,0.858877068392528,0,High DTI,>=40%,Medium Income,Very Large Loan,High Risk
CUST_00157,24,55164,RENT,8.0,PERSONAL,C,25000,13.22,1,0.45,Y,4,Female,Single,High School,UK,England,Manchester,53.4808,-2.2426,Full-time,36,0.453194112102096,9377.65283049531,0.623189994026817,10,0.820166180620105,1,Very High DTI,>=40%,Medium Income,Very Large Loan,High Risk
CUST_00158,26,56000,RENT,4.0,DEBTCONSOLIDATION,C,25000,12.87,1,0.45,N,2,Female,Divorced,High School,UK,Scotland,Glasgow,55.8642,-4.2518,Full-time,36,0.446428571428571,9254.09986277639,0.611680354692436,14,0.196315148151985,1,Very High DTI,>=40%,Medium Income,Very Large Loan,High Risk
CUST_00159,24,203500,OWN,8.0,MEDICAL,C,20000,13.04,0,0.1,N,3,Female,Single,High School,UK,Wales,Swansea,51.6214,-3.9436,Self-employed,60,0.0982800982800982,36771.576998186,0.278975808344894,2,0.176080333096874,1,Medium DTI,<10%,Very High Income,Large Loan,Medium Risk
CUST_00160,23,190000,MORTGAGE,5.0,EDUCATION,F,22000,17.58,1,0.12,Y,3,Male,Single,High School,USA,California,Los Angeles,34.0522,-118.2437,Full-time,36,0.11578947368421,46006.6219812055,0.357929589374766,10,0.796553545850052,0,Medium DTI,10-20%,Very High Income,Very Large Loan,High Risk
CUST_00161,23,13920,OWN,2.0,PERSONAL,E,7750,17.04,1,0.56,N,4,Male,Single,PhD,UK,Scotland,Edinburgh,55.9533,-3.1883,Part-time,36,0.556752873563218,767.468215625558,0.611887084455859,1,0.821101938632492,0,Very High DTI,>=40%,Low Income,Medium Loan,High Risk
CUST_00162,24,60000,RENT,0.0,PERSONAL,B,25000,10.99,1,0.42,N,3,Male,Single,Bachelor,UK,England,Manchester,53.4808,-2.2426,Full-time,24,0.416666666666667,9888.53503178236,0.581475583863039,2,0.85961785233729,1,High DTI,>=40%,Medium Income,Very Large Loan,High Risk
CUST_00163,24,60000,RENT,2.0,PERSONAL,B,25000,11.11,1,0.42,N,3,Male,Single,Bachelor,Canada,Ontario,Ottawa,45.4215,-75.6972,Self-employed,24,0.416666666666667,16732.9580664177,0.695549301106961,15,0.196899598499606,1,Very High DTI,>=40%,Medium Income,Very Large Loan,High Risk
CUST_00164,26,54000,RENT,7.0,DEBTCONSOLIDATION,D,25000,14.83,1,0.46,Y,2,Male,Single,Master,Canada,BC,Victoria,48.4284,-123.3656,Self-employed,36,0.462962962962963,5860.82726933092,0.571496801283906,3,0.566619802523612,0,High DTI,>=40%,Medium Income,Very Large Loan,High Risk
CUST_00165,23,14000,OWN,2.0,DEBTCONSOLIDATION,D,4000,15.31,1,0.29,N,3,Male,Single,High School,USA,Texas,Dallas,32.7767,-96.797,Part-time,36,0.285714285714286,3177.4352304931,0.512673945035221,12,0.590019486035165,0,High DTI,20-30%,Low Income,Small Loan,High Risk
